id,name,maker,variant,type,productType,strainType,thcPct,cbdPct,terpenes,genetics,countryOfOrigin,irradiationStatus,producerUseCases,producerNotes,sourceName,sourceUrl,sourceType,sourceCheckedAt,sourceLicense,sourceNotes,availabilityStatus,availabilityConfidence,availabilityCheckedAt,availabilitySourceName,availabilitySourceUrl,availabilityNotes,availabilitySignals
qwest-ps-cheetah-flower,P.S. Cheetah,Decibel,,hybrid,flower,hybrid,28,,Myrcene:major|Caryophyllene:major|Farnesene:major,Lemonade x Gelato 42 x London Pound Cake,,,,Official Qwest page describes a citrusy and gassy hybrid with ammonia notes and a creamy melon finish.,Qwest Cannabis,https://qwestcannabis.com/products/p.s.-cheetah,official grower page,2026-04-02T00:00:00.000Z,,"Added as a new official-source Qwest flower from the public producer product page.",available,high,2026-04-02T00:00:00.000Z,Qwest Cannabis,https://qwestcannabis.com/products/p.s.-cheetah,Listed on the official Qwest product page on the review date.,official-listing|product-page-live
qwest-bubble-bath-flower,Bubble Bath,Decibel,,indica,flower,indica,28,,Limonene:major|Caryophyllene:major|Selinadiene:major,The Soap x Project 4516,,,,Official Qwest page describes an indica with gas, pine, and citrus aroma and a lavender-sweet nutty finish.,Qwest Cannabis,https://qwestcannabis.com/products/bubble-bath,official grower page,2026-04-02T00:00:00.000Z,,"Added as a new official-source Qwest flower from the public producer product page.",available,high,2026-04-02T00:00:00.000Z,Qwest Cannabis,https://qwestcannabis.com/products/bubble-bath,Listed on the official Qwest product page on the review date.,official-listing|product-page-live
qwest-guavas-74-flower,Guavas 74,Decibel,,sativa,flower,sativa,28,,Caryophyllene:major|Farnesene:major|Humulene:major,Stardawg x Afghan,,,,Official Qwest page describes a tropical cultivar with fruity spice aroma and citrus-pepper tasting notes.,Qwest Cannabis,https://qwestcannabis.com/products/guavas-74,official grower page,2026-04-02T00:00:00.000Z,,"Added as a new official-source Qwest flower from the public producer product page.",available,high,2026-04-02T00:00:00.000Z,Qwest Cannabis,https://qwestcannabis.com/products/guavas-74,Listed on the official Qwest product page on the review date.,official-listing|product-page-live
qwest-duct-tape-flower,Duct Tape,Decibel,,hybrid,flower,hybrid,28,,Limonene:major|Caryophyllene:major|Myrcene:major,GG#4 x Do Si Dos,,,,Official Qwest page describes a hybrid with earthy gas, citrus, pepper aroma and a nutty spice finish.,Qwest Cannabis,https://qwestcannabis.com/products/duct-tape,official grower page,2026-04-02T00:00:00.000Z,,"Added as a new official-source Qwest flower from the public producer product page.",available,high,2026-04-02T00:00:00.000Z,Qwest Cannabis,https://qwestcannabis.com/products/duct-tape,Listed on the official Qwest product page on the review date.,official-listing|product-page-live
qwest-stuffed-french-toast-flower,Stuffed French Toast,Decibel,,flower,flower,,,,,,,,Qwest Cannabis,https://qwestcannabis.com/products,official grower catalogue page,2026-04-02T00:00:00.000Z,,"Added from the retired section of Qwest's official products page.",discontinued,high,2026-04-02T00:00:00.000Z,Qwest Cannabis,https://qwestcannabis.com/products,Listed in the retired section of Qwest's official products page.,official-retired-listing|catalogue-page-live
qwest-banana-og-flower,Banana OG,Decibel,,flower,flower,,,,,,,,Qwest Cannabis,https://qwestcannabis.com/products,official grower catalogue page,2026-04-02T00:00:00.000Z,,"Added from the retired section of Qwest's official products page.",discontinued,high,2026-04-02T00:00:00.000Z,Qwest Cannabis,https://qwestcannabis.com/products,Listed in the retired section of Qwest's official products page.,official-retired-listing|catalogue-page-live
qwest-redneck-wedding-flower,Redneck Wedding,Decibel,,flower,flower,,,,,,,,Qwest Cannabis,https://qwestcannabis.com/products,official grower catalogue page,2026-04-02T00:00:00.000Z,,"Added from the retired section of Qwest's official products page.",discontinued,high,2026-04-02T00:00:00.000Z,Qwest Cannabis,https://qwestcannabis.com/products,Listed in the retired section of Qwest's official products page.,official-retired-listing|catalogue-page-live
qwest-papaya-cake-flower,Papaya Cake,Decibel,,flower,flower,,,,,,,,Qwest Cannabis,https://qwestcannabis.com/products,official grower catalogue page,2026-04-02T00:00:00.000Z,,"Added from the retired section of Qwest's official products page.",discontinued,high,2026-04-02T00:00:00.000Z,Qwest Cannabis,https://qwestcannabis.com/products,Listed in the retired section of Qwest's official products page.,official-retired-listing|catalogue-page-live
qwest-sunset-mac-flower,Sunset Mac,Decibel,,flower,flower,,,,,,,,Qwest Cannabis,https://qwestcannabis.com/products,official grower catalogue page,2026-04-02T00:00:00.000Z,,"Added from the retired section of Qwest's official products page.",discontinued,high,2026-04-02T00:00:00.000Z,Qwest Cannabis,https://qwestcannabis.com/products,Listed in the retired section of Qwest's official products page.,official-retired-listing|catalogue-page-live
qwest-apple-mac-flower,Apple Mac,Decibel,,flower,flower,,,,,,,,Qwest Cannabis,https://qwestcannabis.com/products,official grower catalogue page,2026-04-02T00:00:00.000Z,,"Added from the retired section of Qwest's official products page.",discontinued,high,2026-04-02T00:00:00.000Z,Qwest Cannabis,https://qwestcannabis.com/products,Listed in the retired section of Qwest's official products page.,official-retired-listing|catalogue-page-live
qwest-icicle-flower,Icicle,Decibel,,flower,flower,,,,,,,,Qwest Cannabis,https://qwestcannabis.com/products,official grower catalogue page,2026-04-02T00:00:00.000Z,,"Added from the retired section of Qwest's official products page.",discontinued,high,2026-04-02T00:00:00.000Z,Qwest Cannabis,https://qwestcannabis.com/products,Listed in the retired section of Qwest's official products page.,official-retired-listing|catalogue-page-live
qwest-strawberry-n-cream-flower,Strawberry n Cream,Decibel,,flower,flower,,,,,,,,Qwest Cannabis,https://qwestcannabis.com/products,official grower catalogue page,2026-04-02T00:00:00.000Z,,"Added from the retired section of Qwest's official products page.",discontinued,high,2026-04-02T00:00:00.000Z,Qwest Cannabis,https://qwestcannabis.com/products,Listed in the retired section of Qwest's official products page.,official-retired-listing|catalogue-page-live
qwest-terpee-slurpee-flower,Terpee Slurpee,Decibel,,flower,flower,,,,,,,,Qwest Cannabis,https://qwestcannabis.com/products,official grower catalogue page,2026-04-02T00:00:00.000Z,,"Added from the retired section of Qwest's official products page.",discontinued,high,2026-04-02T00:00:00.000Z,Qwest Cannabis,https://qwestcannabis.com/products,Listed in the retired section of Qwest's official products page.,official-retired-listing|catalogue-page-live
qwest-strawberry-guava-flower,Strawberry Guava,Decibel,,flower,flower,,,,,,,,Qwest Cannabis,https://qwestcannabis.com/products,official grower catalogue page,2026-04-02T00:00:00.000Z,,"Added from the retired section of Qwest's official products page.",discontinued,high,2026-04-02T00:00:00.000Z,Qwest Cannabis,https://qwestcannabis.com/products,Listed in the retired section of Qwest's official products page.,official-retired-listing|catalogue-page-live
